,lat,lng,date,addr,turst
3936,42.35404986,-83.03492715,2002/1/13,2287 PIERCE,True
3937,42.35433113,-83.03328836,2002/1/13,3421 CHENE,True
3938,42.35433113,-83.03328836,2002/1/13,3421 CHENE,True
3939,42.35311316,-83.0354512,2002/1/13,2160 ERSKINE,True
3940,42.35448207,-83.03337824,2002/1/13,3435 CHENE,True
3941,42.35448207,-83.03337824,2002/1/13,3435 CHENE,True
3942,42.34245571,-83.08278117,2002/1/13,3922 14TH,True
3943,42.34245571,-83.08278117,2002/1/13,3922 14TH,True
3944,42.42700669,-83.09879097,2013/1/31,175 E GREENDALE,True
3945,42.38676094,-83.01539803,2013/1/31,6115 IROQUOIS,True
3946,42.34935788,-83.22452797,2013/1/31,7771 STAHELIN,True
3947,42.38901135,-82.99985836,2013/1/31,5787 HURLBUT,True
3948,42.42389092,-83.24152297,2013/1/30,18260 KENTFIELD,True
3949,42.32092878,-83.11286379,2013/1/28,2590 LIVERNOIS,True
3950,42.35101025,-83.24296332,2013/1/28,8050 BRAILE,True
3951,42.38412337,-83.00762013,2013/1/28,8834 CHAPIN,True
3952,42.33168114,-83.04799604,2013/1/28,374 BAYSIDE,True
3953,42.33168114,-83.04799604,2013/1/28,539 BAYSIDE,True
3954,42.33168114,-83.04799604,2013/1/28,273- 275 COLONIAL,True
3955,42.33168114,-83.04799604,2013/1/28,308 LUTHER,True
3956,42.33168114,-83.04799604,2013/1/28,332 LUTHER,True
3957,42.28918823,-83.148405,2013/1/28,501 OAKWOOD,True
3958,42.33168114,-83.04799604,2013/1/28,325 COLONIAL,True
3959,42.42360746,-83.07836793,2013/1/28,17815 GODDARD,True
3960,42.41070997,-82.95163422,2013/1/28,9680 BALFOUR,True
3961,42.42849083,-82.98847382,2013/1/28,18060 ALCOY,True
3962,42.35117042,-83.11436406,2013/1/28,6382 STANFORD,True
3963,42.27926273,-83.14090878,2013/1/28,4494 CAMPBELL,True
3964,42.33168114,-83.04799604,2013/1/28,366 COLONIAL,True
3965,42.36390774,-83.08557661,2013/1/25,6441 STERLING,True
3966,42.39265141,-83.25281303,2013/1/25,14432 CHAPEL,True
3967,42.41590744,-83.12130742,2013/1/25,17420 ST LOUIS,True
3968,42.33168114,-83.04799604,2013/1/25,17289 MT ELLIOTT,True
3969,42.33168114,-83.04799604,2013/1/25,17289 MT ELLIOTT,True
3970,42.34251102,-83.22920393,2013/1/25,6908 GRANDVILLE,True
3971,42.36459104,-83.08423535,2013/1/25,6400 TRUMBULL,True
3972,42.3653527,-83.08521479,2013/1/25,6554 STERLING,True
3973,42.3653527,-83.08521479,2013/1/25,6554 STERLING,True
3974,42.36414741,-83.08552591,2013/1/25,6461 STERLING,True
3975,42.36414741,-83.08552591,2013/1/25,6461 STERLING,True
3976,42.36390774,-83.08557661,2013/1/25,6441 STERLING,True
3977,42.41590744,-83.12130742,2013/1/25,17438 ST LOUIS,True
3978,42.41187493,-82.94567922,2013/1/24,9136 COURVILLE,True
3979,42.41900525,-82.96277909,2013/1/24,11298 COURVILLE,True
3980,42.40153781,-82.95631363,2013/1/24,5566 WAYBURN,True
3981,42.39894748,-82.94008259,2013/1/24,4642 DEVONSHIRE,True
3982,42.43174718,-83.05223764,2013/1/24,18815 CONLEY,True
3983,42.42463875,-82.94420661,2013/1/24,11344 NOTTINGHAM,True
3984,42.34465887,-83.22688784,2013/1/24,7293 WARWICK,True
3985,42.40106191,-83.15361078,2013/1/24,8301 DESOTO,True
3986,42.41900525,-82.96277909,2013/1/24,11298 COURVILLE,True
3987,42.40670118,-82.94402916,2013/1/23,5609 BEDFORD,True
3988,42.40605706,-83.18470741,2013/1/23,15731 ARDMORE,True
3989,42.34421063,-83.21475316,2013/1/23,7248 ARCHDALE,True
3990,42.40503729,-82.95005329,2013/1/22,5710 BALFOUR,True
3991,42.42029465,-82.99580809,2013/1/22,12645 STRASBURG,True
3992,42.44438771,-82.98551822,2013/1/22,20025 SCHOENHERR,True
3993,42.40217732,-82.94222238,2013/1/18,5034 DEVONSHIRE,True
3994,42.42378145,-82.9771803,2013/1/18,14190 YOUNG,True
3995,42.33887787,-83.22794794,2013/1/18,6507 PIEDMONT,True
3996,42.34510135,-83.22806317,2013/1/17,7326 PIEDMONT,True
3997,42.33871771,-83.23274719,2013/1/17,6499 AUBURN,True
3998,42.37440272,-83.00964008,2013/1/17,8080 E FOREST,True
3999,42.37440272,-83.00964008,2013/1/17,8080 E FOREST,True
4000,42.33966027,-83.23270341,2013/1/17,6700 AUBURN,True
4001,42.31128533,-83.1255412,2013/1/16,7798 WHITTAKER,True
4002,42.33168114,-83.04799604,2013/1/16,1250- 1252 WATERMAN,True
4003,42.30241622,-83.13400125,2013/1/16,9204 FALCON,True
4004,42.30233556,-83.13419138,2013/1/16,9216 FALCON,True
4005,42.33168114,-83.04799604,2013/1/16,317 BAYSIDE,True
4006,42.33168114,-83.04799604,2013/1/16,587 BAYSIDE,True
4007,42.36069633,-83.10767046,2013/1/16,3220 HOGARTH,True
4008,42.43875075,-82.98642391,2013/1/16,19508 PELKEY,True
4009,42.33168114,-83.04799604,2013/1/16,251 COLONIAL,True
4010,42.33168114,-83.04799604,2013/1/16,218 COLONIAL,True
4011,42.33168114,-83.04799604,2013/1/16,411 HEIDT,True
4012,42.33168114,-83.04799604,2013/1/16,369 COLONIAL,True
4013,42.33168114,-83.04799604,2013/1/16,597 BAYSIDE,True
4014,42.33168114,-83.04799604,2013/1/16,415 BAYSIDE,True
4015,42.33168114,-83.04799604,2013/1/16,534 DUMFRIES,True
4016,42.33168114,-83.04799604,2013/1/16,393 COLONIAL,True
4017,42.33168114,-83.04799604,2013/1/16,393 LUTHER,True
4018,42.33168114,-83.04799604,2013/1/16,369 LUTHER,True
4019,42.33168114,-83.04799604,2013/1/16,233 LUTHER,True
4020,42.33168114,-83.04799604,2013/1/16,339 BAYSIDE,True
4021,42.42541654,-82.97957129,2013/1/16,14107 CEDARGROVE,True
4022,42.4344608,-83.06316357,2013/1/15,19190 RYAN,True
4023,42.42300712,-82.98312032,2013/1/15,13321 ROCHELLE,True
4024,42.43472122,-83.06317394,2013/1/15,19208 RYAN,True
4025,42.43699006,-83.08540376,2013/1/15,19418 ORLEANS,True
4026,42.38862073,-82.96977805,2013/1/15,4671 ANDERDON,True
4027,42.43948014,-83.0854729,2013/1/15,19728 ORLEANS,True
4028,42.40227066,-82.94831795,2013/1/15,5251 BALFOUR,True
4029,42.40172793,-82.95368297,2013/1/15,5516 LAKEPOINTE,True
4030,42.40217156,-82.94824881,2013/1/15,5243 BALFOUR,True
4031,42.42311198,-82.9696801,2013/1/15,14810 ROCHELLE,True
4032,42.38810796,-82.95695315,2013/1/15,4136 NEWPORT,True
4033,42.37162803,-83.19988757,2013/1/15,11401 MONTROSE,True
4034,42.40196761,-82.95660286,2013/1/15,5602 WAYBURN,True
4035,42.3508086,-83.24184791,2013/1/15,8035 PATTON,True
4036,42.40044083,-82.93873788,2013/1/15,4707 THREE MILE DR,True
4037,42.38815866,-83.01133394,2013/1/15,6104 CRANE,True
4038,42.400548,-82.95290288,2013/1/15,5252 LAKEPOINTE,True
4039,42.37336797,-83.02311256,2013/1/15,5118 CONCORD,True
4040,42.42468715,-82.974401,2013/1/15,14425 HAZELRIDGE,True
4041,42.42396697,-82.96937129,2013/1/15,14831 YOUNG,True
4042,42.38196169,-83.02314828,2013/1/15,5951 FIELD,True
4043,42.35273752,-83.23700718,2013/1/15,8241 VAUGHAN,True
4044,42.35293802,-83.23701755,2013/1/15,8253 VAUGHAN,True
4045,42.40227181,-82.95559922,2013/1/15,5595 MARYLAND,True
4046,42.36519023,-83.23475331,2013/1/15,9528 PLAINVIEW,True
4047,42.40167147,-82.94791811,2013/1/15,5201 BALFOUR,True
4048,42.34477064,-83.2242929,2013/1/15,7300 STAHELIN,True
4049,42.38975803,-82.96648252,2013/1/15,4672 GRAY,True
4050,42.34785761,-83.22446805,2013/1/15,7661 STAHELIN,True
4051,42.35371811,-83.21876771,2013/1/15,8291 ROSEMONT,True
4052,42.36587814,-83.19622792,2013/1/15,9525 PREST,True
4053,42.36931079,-83.208184,2013/1/15,10012 WOODMONT,True
4054,42.34115133,-83.2364633,2013/1/15,6816 VAUGHAN,True
4055,42.34868725,-83.2138878,2013/1/15,7739 LONGACRE,True
4056,42.36650844,-83.19853825,2013/1/15,9577 WINTHROP,True
4057,42.44819024,-82.98681338,2013/1/15,20536 PELKEY,True
4058,42.35284814,-83.21748752,2013/1/15,8227 ASHTON,True
4059,42.33341836,-83.23136791,2013/1/15,6073 MINOCK,True
4060,42.41580651,-82.96666112,2013/1/15,14921 ROSEMARY,True
4061,42.34182887,-83.2023281,2013/1/15,6829 MANSFIELD,True
4062,42.42480699,-82.99219799,2013/1/15,17141 WESTPHALIA,True
4063,42.43443084,-83.10517346,2013/1/15,19308 EXETER,True
4064,42.42705163,-82.97344,2013/1/15,14480 SEYMOUR,True
4065,42.42720143,-82.9623297,2013/1/15,15420 SEYMOUR,True
4066,42.42726711,-82.96190105,2013/1/15,15445 SEYMOUR,True
4067,42.41752341,-82.97325102,2013/1/15,14332 GLENFIELD,True
4068,42.42305206,-82.97290995,2013/1/15,14500 ROCHELLE,True
4069,42.42180299,-82.98865242,2013/1/15,12412 WESTPHALIA,True
4070,42.42537045,-82.99931333,2013/1/15,17394 DRESDEN,True
4071,42.43098091,-82.99221297,2013/1/15,18516 WESTPHALIA,True
4072,42.42308202,-82.97094992,2013/1/15,14674 ROCHELLE,True
4073,42.39794845,-82.95398372,2013/1/15,5040 WAYBURN,True
4074,42.42633145,-82.96922034,2013/1/15,14842 TROESTER,True
4075,42.37949811,-83.01891249,2013/1/15,5540 TOWNSEND,True
4076,42.36871852,-83.21557819,2013/1/14,9981 ARCHDALE,True
4077,42.36953894,-83.19980806,2013/1/14,10021 MONTROSE,True
4078,42.34178047,-83.23278291,2013/1/14,6864 AUBURN,True
4079,42.35469064,-83.226034,2013/1/14,8438 ARTESIAN,True
4080,42.36784854,-83.21064758,2013/1/14,9909 ABINGTON,True
4081,42.34101075,-83.23275295,2013/1/14,6802 AUBURN,True
4082,42.36364271,-83.03203122,2013/1/14,3152 E CANFIELD,True
4083,42.36368535,-83.03208999,2013/1/14,3153 E CANFIELD,True
4084,42.36078275,-83.02540099,2013/1/14,3476 PULFORD,True
4085,42.33018852,-83.13566399,2013/1/14,4650 -52 MCDOUGALL,True
4086,42.36288567,-83.02881981,2013/1/14,3391 SUPERIOR,True
4087,42.33168114,-83.04799604,2013/1/14,3301 -05 E PALMER,True
4088,42.36056267,-83.03025095,2013/1/14,3140 LELAND,True
4089,42.34062819,-83.19856821,2013/1/14,6739 MONTROSE,True
4090,42.3512384,-83.22837774,2013/1/14,8051 PIEDMONT,True
4091,42.35471023,-83.21991308,2013/1/14,8426 PENROD,True
4092,42.35668754,-83.22002715,2013/1/14,8649 PENROD,True
4093,42.34618104,-83.23057399,2013/1/14,7408 WESTWOOD,True
4094,42.35163018,-83.19125352,2013/1/14,8038 ROBSON,True
4095,42.34464043,-83.23052329,2013/1/14,7296 WESTWOOD,True
4096,42.37110835,-83.20832804,2013/1/14,11373 WOODMONT,True
4097,42.36833826,-83.21556782,2013/1/14,9953 ARCHDALE,True
4098,42.36681034,-83.20325339,2013/1/14,9604 MANSFIELD,True
4099,42.36604983,-83.21543301,2013/1/14,9560 ARCHDALE,True
4100,42.3565412,-83.22117367,2013/1/14,8636 FAUST,True
4101,42.35256813,-83.22115754,2013/1/14,8211 FAUST,True
4102,42.35632112,-83.2211633,2013/1/14,8620 FAUST,True
4103,42.35199084,-83.22106305,2013/1/14,8098 FAUST,True
4104,42.35320074,-83.22110338,2013/1/14,8256 FAUST,True
4105,42.3534577,-83.2211875,2013/1/14,8277 FAUST,True
4106,42.36785085,-83.21057383,2013/1/14,9910 ABINGTON,True
4107,42.35347844,-83.21750711,2013/1/14,8273 ASHTON,True
4108,42.35598004,-83.22608355,2013/1/14,8600 ARTESIAN,True
4109,42.37122012,-83.20102372,2013/1/14,11370 FORRER,True
4110,42.37507308,-83.11454666,2013/1/14,17000 CHICAGO,True
4111,42.37507308,-83.11454666,2013/1/14,16040 CHICAGO,True
4112,42.35492916,-83.22114371,2013/1/14,8442 FAUST,True
4113,42.35696755,-83.22484715,2013/1/14,8673 STAHELIN,True
4114,42.34466809,-83.23059819,2013/1/14,7297 WESTWOOD,True
4115,42.33983888,-83.23399742,2013/1/14,6719 PLAINVIEW,True
4116,42.35227085,-83.23445372,2013/1/14,8200 PLAINVIEW,True
4117,42.36905844,-83.19979769,2013/1/14,9987 MONTROSE,True
4118,42.43736801,-83.03192752,2001/11/13,19405 HELEN,True
4119,42.33168114,-83.04799604,2001/11/13,2531 JOS CAMPAU,True
4120,42.40894698,-83.19326195,2001/11/13,15010 PURITAN,True
4121,42.38572043,-83.01466749,2001/11/13,5973 IROQUOIS,True
4122,42.36364041,-83.00488692,2001/11/13,2989 BEALS,True
4123,42.43545868,-83.10832726,2001/10/13,19387 BLAKE,True
4124,42.40894698,-83.193111,2001/10/13,15000 PURITAN,True
4125,42.42311544,-82.98907761,2001/10/13,12517 FAIRPORT,True
4126,42.42105976,-82.98355357,2001/10/13,12338 DICKERSON,True
4127,42.42541654,-82.97944108,2001/10/13,14111 CEDARGROVE,True
4128,42.41195098,-82.95327276,2001/9/13,9916 NOTTINGHAM,True
4129,42.43815041,-83.07932317,2001/9/13,19622 FLEMING,True
4130,42.43618692,-83.11398151,2001/9/13,986 ANNIN,True
4131,42.35517805,-83.22360729,2001/9/13,8473 BRACE,True
4132,42.4120616,-82.96586259,2001/9/13,14944 CHELSEA,True
4133,42.43055226,-82.97326946,2001/9/13,14496 GLENWOOD,True
4134,42.42150224,-82.97081971,2001/9/13,14678 ALMA,True
4135,42.35193668,-83.23331757,2001/9/13,8107 AUBURN,True
4136,42.33649841,-83.04504394,2001/9/13,1436 BRUSH,True
4137,42.436127,-82.97146153,2001/9/13,14703 MADDELEIN,True
4138,42.41936361,-82.93591248,2001/9/13,9187 WOODHALL,True
4139,42.4318866,-83.01945176,2001/9/13,8275 E ROBINWOOD,True
4140,42.41379348,-82.9433712,2001/9/13,9145 EVERTS,True
4141,42.42462147,-82.97466026,2001/9/13,14410 HAZELRIDGE,True
4142,42.4162029,-82.9422823,2001/9/13,9225 BISHOP,True
4143,42.43234176,-82.96447985,2001/9/13,15244 FAIRCREST,True
4144,42.431708,-82.99351736,2001/8/13,18639 GOULBURN,True
4145,42.37125699,-83.20594742,2001/8/13,11381 METTETAL,True
4146,42.40451761,-83.26193795,2001/8/13,15727 LAMPHERE,True
4147,42.44442689,-82.97016176,2001/8/13,14791 FAIRMOUNT DR,True
4148,42.37061748,-83.02130233,2001/8/13,4722 CONCORD,True
4149,42.43641162,-82.99363374,2001/8/13,19214 GOULBURN,True
4150,42.42662759,-82.99123814,2001/8/13,17245 FAIRPORT,True
4151,42.39001729,-82.96179273,2001/8/13,4426 COPLIN,True
4152,42.40468814,-83.19399711,2001/8/13,15483 COYLE,True
4153,42.34692195,-83.2239403,2001/8/13,18731 SAWYER,True
4154,42.35274789,-83.2333579,2001/8/13,8263 AUBURN,True
4155,42.37154852,-83.21564733,2001/8/13,11415 ARCHDALE,True
4156,42.37154852,-83.21564733,2001/8/13,11415 ARCHDALE,True
4157,42.38212071,-83.00258812,2001/8/13,5133 BELVIDERE,True
4158,42.36240632,-83.02358039,2001/8/13,3689 ZENDER,True
4159,42.41954336,-82.93630195,2001/8/13,9211 WOODHALL,True
4160,42.43581128,-83.00576381,2001/8/13,19194 ALBION,True
4161,42.41596322,-82.97437104,2001/8/13,14226 KILBOURNE,True
4162,42.43518789,-83.00580759,2001/8/13,19151 ALBION,True
4163,42.43611663,-82.97194088,2001/8/13,14571 MADDELEIN,True
4164,42.43907684,-82.96356149,2001/8/13,15301 NOVARA,True
4165,42.43602099,-83.00576381,2001/8/13,19208 ALBION,True
4166,42.43840045,-83.00687345,2001/8/13,19438 RUNYON,True
4167,42.40525622,-82.95751201,2001/8/13,5972 MARYLAND,True
4168,42.39994766,-82.95397335,2001/8/13,5240 MARYLAND,True
4169,42.41970468,-82.99066776,2001/8/13,12135 BARLOW,True
4170,42.40728769,-82.94555362,2001/8/13,5750 DEVONSHIRE,True
4171,42.32302939,-83.1055445,2001/7/13,2540 JUNCTION,True
4172,42.42327676,-83.06586106,2001/7/13,3845 NAUMANN,True
4173,42.42594774,-83.07909733,2001/7/13,18011 FLEMING,True
4174,42.42623236,-82.97588053,2001/7/13,14260 TROESTER,True
4175,42.43595992,-83.09070311,2001/7/13,19356 RUSSELL,True
4176,42.43690249,-83.11429954,2001/7/13,1005 W LANTZ,True
4177,42.42104594,-83.10220058,2001/7/13,10 W PARKHURST,True
4178,42.43646116,-83.05991299,2001/7/13,19352 SHIELDS,True
4179,42.43429026,-83.11017321,2001/7/13,19302 HAVANA,True
4180,42.43448154,-83.05874342,2001/7/13,19184 JUSTINE,True
4181,42.43057646,-83.10817055,2001/7/13,446 W HOLLYWOOD,True
4182,42.43057185,-83.10581068,2001/7/13,185 W HOLLYWOOD,True
4183,42.43464056,-83.10517346,2001/7/13,19324 EXETER,True
4184,42.43283839,-83.11021815,2001/7/13,19141 HAVANA,True
4185,42.43491826,-83.10525758,2001/7/13,19345 EXETER,True
4186,42.43299856,-83.11021815,2001/7/13,19151 HAVANA,True
4187,42.43609013,-83.10522301,2001/7/13,19428 EXETER,True
4188,42.42121763,-83.07194742,2001/7/13,17409 MITCHELL,True
4189,42.41590744,-83.12130742,2001/7/13,19615 ST AUBIN,True
4190,42.42025893,-83.0582779,2001/7/13,17203 JUSTINE,True
4191,42.42514115,-83.08045356,2001/7/13,17930 LUMPKIN,True
4192,42.4207233,-83.10294149,2001/7/13,55 W PARKHURST,True
4193,42.42394162,-83.06566057,2001/7/13,3846 MINNESOTA,True
4194,42.42114042,-83.0718633,2001/7/13,17400 MITCHELL,True
4195,42.42328713,-83.0657009,2001/7/13,3853 NAUMANN,True
4196,42.35144581,-83.0267918,2001/4/13,2937 E VERNOR,True
4197,42.33544868,-83.22539794,2001/4/13,6245 ARTESIAN,True
4198,42.34067082,-83.21698398,2001/4/13,6760 ASHTON,True
4199,42.33168114,-83.04799604,2001/4/13,2242 VAN DYKE,True
4200,42.34987756,-83.23440763,2001/4/13,7819 PLAINVIEW,True
4201,42.33168114,-83.04799604,2001/4/13,3668 MT ELLIOTT,True
4202,42.36995261,-83.02896039,2001/4/13,3672 E WARREN,True
4203,42.38309093,-82.99733832,2001/4/13,5061 CADILLAC,True
4204,42.43896968,-83.00689304,2001/4/13,19622 RUNYON,True
4205,42.33399105,-83.22040395,2001/4/13,6138 FAUST,True
4206,42.37334723,-83.19104727,2001/4/13,11637 TERRY,True
4207,42.43906647,-82.96370091,2001/4/13,15293 NOVARA,True
4208,42.36773777,-83.21309003,2001/4/13,9945 RUTLAND,True
4209,42.41590744,-83.12130742,2001/4/13,11356 ST MARYS,True
4210,42.35290806,-83.2296971,2001/4/13,8247 GRANDVILLE,True
4211,42.43921742,-82.9561212,2001/4/13,15909 NOVARA,True
4212,42.36932807,-83.20712736,2001/4/13,10015 ASBURY PARK,True
4213,42.43351247,-82.97567081,2001/4/13,14280 EASTWOOD,True
4214,42.43407133,-82.98747364,2001/4/13,18968 HICKORY,True
4215,42.43942022,-83.00588364,2001/4/13,19650 ALBION,True
4216,42.36862057,-83.21550329,2001/4/13,9972 ARCHDALE,True
4217,42.34569823,-83.23183804,2001/4/13,7373 MINOCK,True
4218,42.36973022,-83.21553325,2001/4/13,10054 ARCHDALE,True
4219,42.40276153,-82.9525088,2001/4/13,5551 BEACONSFIELD,True
4220,42.39031112,-82.9519776,2001/4/13,4163 MANISTIQUE,True
4221,42.41747271,-82.97338123,2001/4/13,14324 GLENFIELD,True
4222,42.42111392,-82.99256327,2001/4/13,12530 BARLOW,True
4223,42.34011082,-83.22912327,2001/4/13,6732 GRANDVILLE,True
4224,42.43705228,-82.96975961,2001/3/13,14796 LAPPIN,True
4225,42.42975143,-82.97911038,2001/3/13,14020 PARK GROVE,True
4226,42.43969677,-82.97905161,2001/3/13,14047 LIBERAL,True
4227,42.43921742,-82.956271,2001/3/13,15903 NOVARA,True
4228,42.40250803,-82.96483245,2001/3/13,5968 LAKEWOOD,True
4229,42.3923714,-83.25280381,2001/3/13,14410 CHAPEL,True
4230,42.3923714,-83.25280381,2001/3/13,14410 CHAPEL,True
4231,42.43114684,-83.01955086,2001/3/13,8269 QUINN,True
4232,42.43906647,-82.96385186,2001/3/13,15285 NOVARA,True
4233,42.43914252,-82.95727003,2001/3/13,15848 NOVARA,True
4234,42.43920705,-82.9567008,2001/3/13,15879 NOVARA,True
4235,42.43914828,-83.00121805,2001/3/13,19567 BRADFORD,True
4236,42.43903767,-83.00121805,2001/3/13,19559 BRADFORD,True
4237,42.40103772,-82.95128277,2001/3/13,5244 BEACONSFIELD,True
4238,42.3638098,-82.98382667,2012/12/21,1603 CADILLAC,True
4239,42.40655138,-82.92409814,2012/12/21,4655 NEFF,True
4240,42.44936672,-82.9469306,2012/12/21,16695 CARLISLE,True
4241,42.43536073,-83.11020317,2012/12/21,19380 HAVANA,True
4242,42.40837199,-83.26695383,2012/12/21,16120 WEST PARKWAY,True
4243,42.35235611,-83.08203795,2012/12/20,1704 PUTNAM,True
4244,42.33933072,-83.23028361,2012/12/20,6540 WESTWOOD,True
4245,42.35409145,-83.24549373,2012/12/20,8418 BURT RD,True
4246,42.42574033,-82.95431442,2012/12/19,12038 LAING,True
4247,42.43107655,-83.02257099,2012/12/19,8077 QUINN,True
4248,42.35192261,-83.04906031,2012/12/19,14250- 52 GLENFIELD,True
4249,42.4162824,-82.97346074,2012/12/19,14280 KILBOURNE,True
4250,42.33250309,-83.04975362,2012/12/19,11645 E STATE FAIR,True
4251,42.4213052,-82.9897275,2012/12/19,12427 GOULBURN,True
4252,42.40910138,-82.96446372,2012/12/19,9432 HAYES,True
4253,42.33250309,-83.04975362,2012/12/19,11901 E STATE FAIR,True
4254,42.42752176,-82.99078069,2012/12/19,13020 GREINER,True
4255,42.3543415,-83.23943388,2012/12/19,8428 STOUT,True
4256,42.38575846,-83.01085459,2012/12/19,5874 FISCHER,True
4257,42.39485342,-82.96593979,2012/12/19,13200 FRANKFORT,True
4258,42.33168114,-83.04799604,2012/12/19,5037 - 39 NEWPORT,True
4259,42.44725228,-82.96085017,2012/12/18,15600 EDMORE DR,True
4260,42.42625195,-82.97445055,2012/12/18,14424 TROESTER,True
4261,42.39679732,-82.98160276,2012/12/18,5890 HARRELL,True
4262,42.36926009,-83.2252032,2012/12/18,10036 STAHELIN,True
4263,42.34811917,-83.20823816,2012/12/18,7557 GRANDMONT,True
4264,42.3492415,-83.22947356,2012/12/18,7768 GRANDVILLE,True
4265,42.33250309,-83.04975362,2012/12/18,13315 E STATE FAIR,True
4266,42.34527908,-83.21652411,2012/12/18,13042 E EIGHT MILE,True
4267,42.31801005,-83.10694683,2012/12/18,2117 CAVALRY,True
4268,42.31801005,-83.10694683,2012/12/18,2117 CAVALRY,True
4269,42.32670349,-83.07426895,2012/12/18,1713 - 15 BALDWIN,True
4270,42.43239822,-83.00832763,2012/12/18,18715 TEPPERT,True
4271,42.43133697,-83.11313112,2012/12/18,714 W BRENTWOOD,True
4272,42.43133697,-83.11313112,2012/12/18,714 W BRENTWOOD,True
4273,42.43618001,-83.08978359,2012/12/18,19368 HANNA,True
4274,42.38579994,-83.01471704,2012/12/18,5981 IROQUOIS,True
4275,42.37373325,-83.0363903,2012/12/18,3368 E PALMER,True
4276,42.38304714,-83.02507259,2012/12/18,6148 FRONTENAC,True
4277,42.44162684,-82.97705125,2012/12/18,14147 TACOMA,True
4278,42.41819634,-82.97402997,2012/12/18,14321 WILFRED,True
4279,42.33250309,-83.04975362,2012/12/18,16089 E STATE FAIR,True
4280,42.4186054,-82.99341826,2012/12/18,12435 STRASBURG,True
4281,42.43583087,-82.99851365,2012/12/18,19168 STRASBURG,True
4282,42.44170174,-82.96916042,2012/12/18,14834 TACOMA,True
4283,42.43523744,-83.00786787,2012/12/18,19159 TEPPERT,True
4284,42.44171672,-82.97123107,2012/12/18,14725 TACOMA,True
4285,42.35006077,-83.21974369,2012/12/18,7820 PENROD,True
4286,42.39230112,-82.93338899,2012/12/18,3511 THREE MILE DR,True
4287,42.38587714,-82.96268229,2012/12/17,4118 DICKERSON,True
4288,42.41230127,-83.19422295,2012/12/17,16570 COYLE,True
4289,42.35279744,-83.22968788,2012/12/17,8239 GRANDVILLE,True
4290,42.33964068,-83.2339133,2012/12/17,6700 PLAINVIEW,True
4291,42.33784082,-83.21688373,2012/12/17,6420 ASHTON,True
4292,42.37426099,-83.02377858,2012/12/17,5245 CONCORD,True
4293,42.43440895,-83.10732823,2012/12/17,19309 CHARLESTON,True
4294,42.43629984,-83.08978359,2012/12/17,19376 HANNA,True
4295,42.36589082,-83.01250811,2012/12/17,3671 FIELD,True
4296,42.3713607,-83.21557358,2012/12/15,11400 ARCHDALE,True
4297,42.34989138,-83.21388319,2012/12/15,7826 LONGACRE,True
4298,42.43328778,-82.98751742,2012/12/15,18911 HICKORY,True
4299,42.44085251,-82.96943006,2012/12/15,14822 MANNING,True
4300,42.41553573,-82.94537963,2012/12/15,9776 KENSINGTON,True
4301,42.41619253,-82.97372115,2012/12/15,14264 KILBOURNE,True
4302,42.44078222,-82.97251011,2012/12/15,14548 MANNING,True
